id,name,first_name,last_name,birth_year,birth_location,death_year,death_location,nationality,gender,sector,media,profile_link,ranking
197922,Gabrielle Goliath,Gabrielle,Goliath,1983.0,Kimberley,,,South Africa,f,Ultra-Contemporary,Performance/Happening,https://artfacts.net/artist/gabrielle-goliath/197922,"Top 10,000"
213669,Sonia Gomes,Sonia,Gomes,1948.0,"Caetanópolis, BR",,,Brazil,f,Contemporary,"Sculpture, Textile Art/Fiber Art, Mixed Media",https://artfacts.net/artist/sonia-gomes/213669,"Top 1,000"
39689,Fred Graham,Fred,Graham,,,,,,m,,,https://artfacts.net/artist/fred-graham/39689,"Top 10,000"
39687,Brett Graham,Brett,Graham,1969.0,"Auckland, Aotearoa (NZ)",,,New Zealand,m,Contemporary,,https://artfacts.net/artist/brett-graham/39687,"Top 10,000"
42917,Enrique Grau,Enrique,Grau,1920.0,Panamá (PA),2004.0,"Santa Fe de Bogotá, DC (CO)",Colombia,m,Post-War,Painting,https://artfacts.net/artist/enrique-grau/42917,"Top 10,000"
107084,Raphaël Grisey,Raphaël,Grisey,1979.0,Les Lilas (FR),,,France,m,Ultra-Contemporary,,https://artfacts.net/artist/raphael-grisey/107084,"Top 10,000"
1002091,The Perceptive Group,The Perceptive,Group,,,,,Italy,g,,,https://artfacts.net/artist/the-perceptive-group/1002091,"Top 100,000"
1002092,Antonello Diodato Guardigli,Antonello Diodato,Guardigli,,,,,Italy,m,,,https://artfacts.net/artist/antonello-diodato-guardigli/1002092,"Top 100,000"
23478,Oswaldo Guayasamín,Oswaldo,Guayasamín,1916.0,Quito (EC),1999.0,"Baltimore, MD (US)",Ecuador,m,Post-War,"Painting, Sculpture",https://artfacts.net/artist/oswaldo-guayasamin/23478,"Top 10,000"
545561,Guerreiro do Divino Amor,,Guerreiro do Divino Amor,1983.0,,,,Brazil,m,Ultra-Contemporary,,https://artfacts.net/artist/guerreiro-do-divino-amor/545561,"Top 10,000"
286158,Nedda Guidi,Nedda,Guidi,,,,,,f,,,https://artfacts.net/artist/nedda-guidi/286158,"Top 10,000"
70627,Hendra Gunawan,Hendra,Gunawan,1918.0,(ID),1983.0,,Indonesia,m,Post-War,"Painting, Sculpture",https://artfacts.net/artist/hendra-gunawan/70627,"Top 10,000"
290940,Antonio Jose Guzman,Antonio Jose,Guzman,1971.0,Panama City (PA),,,Panama,m,Contemporary,,https://artfacts.net/artist/antonio-jose-guzman/290940,"Top 10,000"
138742,Marie Hadad,Marie,Hadad,1884.0,,1973.0,,,f,Modern,Painting,https://artfacts.net/artist/marie-hadad/138742,"Top 10,000"
129218,Kadhim Hader,Kadhim,Hader,1932.0,Baghdad (IQ),1985.0,Baghdad (IQ),Iraq,m,Post-War,,https://artfacts.net/artist/kadhim-hader/129218,"Top 100,000"
110064,Samia Halaby,Samia,Halaby,1936.0,Jerusalem,,,Palestinian territories,f,Post-War,"Painting, New Media Art, Installation Art",https://artfacts.net/artist/samia-halaby/110064,"Top 10,000"
808201,Hana Halilaj,Hana,Halilaj,,,,,,f,,,https://artfacts.net/artist/hana-halilaj/808201,"Top 10,000"
136126,Tahia Halim,Tahia,Halim,1919.0,,2003.0,,Egypt,f,Post-War,Painting,https://artfacts.net/artist/tahia-halim/136126,"Top 10,000"
363363,Lauren Halsey,Lauren,Halsey,1987.0,"Los Angeles, CA (US)",,,United States,f,Ultra-Contemporary,,https://artfacts.net/artist/lauren-halsey/363363,"Top 1,000"
999378,Nazek Hamdi,Nazek,Hamdi,,,,,,,,,https://artfacts.net/artist/nazek-hamdi/999378,"Top 100,000"
999377,Faik Nazek Hamdi,Faik Nazek,Hamdi,,,,,,m,,,https://artfacts.net/artist/faik-nazek-hamdi/999377,"Top 100,000"
521421,Mohammad Hamidi,Mohammad,Hamidi,1941.0,,,,Morocco,m,Post-War,,https://artfacts.net/artist/mohammad-hamidi/521421,"Top 10,000"
111090,Barbara Hammer,Barbara,Hammer,1939.0,Los Angeles (US),2019.0,New York (US),United States,f,Post-War,"Photography, Collage, Film, Video, Installation Art, Writer",https://artfacts.net/artist/barbara-hammer/111090,"Top 1,000"
156242,Hako Hankson,Hako,Hankson,1968.0,Bamileke (CM),,,Cameroon,m,Contemporary,,https://artfacts.net/artist/hako-hankson/156242,"Top 10,000"
129210,Faik Hassan,Faik,Hassan,1914.0,Baghdad (IQ),1991.0,(FR),Iraq,m,Post-War,,https://artfacts.net/artist/faik-hassan/129210,"Top 10,000"
3749,Romuald Hazoumè,Romuald,Hazoumè,1962.0,Porto Novo (BJ),,,Benin,m,Contemporary,"Objects, Installation Art",https://artfacts.net/artist/romuald-hazoume/3749,"Top 10,000"
73197,Gilberto Hernández Ortega,Gilberto,Hernández Ortega,1924.0,,1978.0,,Dominican Republic,m,Post-War,,https://artfacts.net/artist/gilberto-hernandez-ortega/73197,"Top 10,000"
107754,Carmen Herrera,Carmen,Herrera,1915.0,Havana (CU),2022.0,,"['United States', 'Cuba']",f,Post-War,Painting,https://artfacts.net/artist/carmen-herrera/107754,"Top 1,000"
917162,Snow Hnin Ei Hlaing,Snow Hnin Ei,Hlaing,,,,,,,,,https://artfacts.net/artist/snow-hnin-ei-hlaing/917162,"Top 100,000"
1002142,Tze Yeung Ho,Tze Yeung,Ho,1992.0,,,,Norway,m,Ultra-Contemporary,,https://artfacts.net/artist/tze-yeung-ho/1002142,"Top 100,000"
36293,Vlatka Horvat,Vlatka,Horvat,1974.0,Cakovec (HR),,,Croatia,f,Contemporary,"Photography, Works on Paper, Time-Based Media",https://artfacts.net/artist/vlatka-horvat/36293,"Top 10,000"
23114,Roberto Huarcaya,Roberto,Huarcaya,1959.0,Lima (PE),,,Peru,m,Contemporary,,https://artfacts.net/artist/roberto-huarcaya/23114,"Top 10,000"
270019,Oto Hudec,Oto,Hudec,1981.0,,,,Slovakia,m,Ultra-Contemporary,,https://artfacts.net/artist/oto-hudec/270019,"Top 10,000"
370436,Lim Mu Hue,Lim Mu,Hue,1936.0,,2008.0,,,,Post-War,,https://artfacts.net/artist/lim-mu-hue/370436,"Top 10,000"
864450,Shi Hui,Shi,Hui,,,,,,,,,https://artfacts.net/artist/shi-hui/864450,"Top 10,000"
475300,Evan Ifekoya,Evan,Ifekoya,1988.0,Iperu,,,"['Nigeria', 'United Kingdom']",n,Ultra-Contemporary,"Time-Based Media, Installation Art, Performance/Happening",https://artfacts.net/artist/evan-ifekoya/475300,"Top 10,000"
657028,Onyeka Igwe,Onyeka,Igwe,1986.0,London,,,United Kingdom,f,Ultra-Contemporary,,https://artfacts.net/artist/onyeka-igwe/657028,"Top 10,000"
457693,Julia Isidrez,Julia,Isidrez,1967.0,,,,Paraguay,f,Contemporary,,https://artfacts.net/artist/julia-isidrez/457693,"Top 10,000"
1002119,Every Island,Every,Island,2021.0,,,,Belgium,g,Ultra-Contemporary,Design,https://artfacts.net/artist/every-island/1002119,"Top 100,000"
999380,Mohammed Issiakhem,Mohammed,Issiakhem,,,,,,m,,,https://artfacts.net/artist/mohammed-issiakhem/999380,"Top 100,000"
19252,Maria Izquierdo,Maria,Izquierdo,1902.0,San Juan de los Lagos (MX),1955.0,,Mexico,f,Modern,"Painting, Mural",https://artfacts.net/artist/maria-izquierdo/19252,"Top 10,000"
372777,Ali Jabri,Ali,Jabri,1942.0,"Jerusalem, Palestine",2002.0,,Jordan,m,Post-War,,https://artfacts.net/artist/ali-jabri/372777,"Top 10,000"
40055,Slavica Janeshlieva,Slavica,Janeshlieva,1973.0,,,,[],f,Contemporary,,https://artfacts.net/artist/slavica-janeslieva/40055,"Top 10,000"
654632,Ivana Jankovic,Ivana,Jankovic,1979.0,Ruma,,,"['Netherlands', 'Serbia']",f,Ultra-Contemporary,,https://artfacts.net/artist/ivana-jankovic/654632,"Top 10,000"
794339,Nour Jaouda,Nour,Jaouda,,,,,Libya,f,,"Sculpture, Mixed Media",https://artfacts.net/artist/nour-jaouda/794339,"Top 10,000"
306080,Khaled Jarrar,Khaled,Jarrar,1976.0,Jenine (PS),,,Palestinian territories,m,Ultra-Contemporary,,https://artfacts.net/artist/khaled-jarrar/306080,"Top 10,000"
1002080,Antoinette Jattiot,Antoinette,Jattiot,1989.0,,,,France,f,Ultra-Contemporary,,https://artfacts.net/artist/antoinette-jattiot/1002080,"Top 100,000"
8517,Koo Jeong-A,Koo,Jeong-A,1967.0,Seoul (KR),,,South Korea,f,Contemporary,Installation Art,https://artfacts.net/artist/koo-jeong-a/8517,"Top 1,000"
22235,Anna Jermolaewa,Anna,Jermolaewa,1970.0,St. Petersburg (Leningrad) (RU),,,Russia,f,Contemporary,"Photography, Time-Based Media",https://artfacts.net/artist/anna-jermolaewa/22235,"Top 1,000"
757017,Che Jianquan,Che,Jianquan,1967.0,Tianjin,,,China,,Contemporary,,https://artfacts.net/artist/che-jianquan/757017,"Top 10,000"
45651,Jiao Xingtao,,Jiao Xingtao,1970.0,"Chengdu, Sichuan (CN)",,,China,,Contemporary,,https://artfacts.net/artist/jiao-xingtao/45651,"Top 10,000"
986854,Jiyoon Oh,,Jiyoon Oh,,,,,[],,,,https://artfacts.net/artist/jiyoon-oh/986854,"Top 100,000"
770024,Soilart Jo-DoJoong,Soilart,Jo-DoJoong,1948.0,,,,['South Korea'],m,Contemporary,"Abstract art, Conceptual Art",https://artfacts.net/artist/soilart-jo-dojoong/770024,"Top 10,000"
585980,Rindon Johnson,Rindon,Johnson,1990.0,"unceded Ohlone and Coast Miwok territories, San Francisco, California",,,United States,m,Ultra-Contemporary,,https://artfacts.net/artist/rindon-johnson/585980,"Top 10,000"
53749,Sara Jordenö,Sara,Jordenö,1974.0,,,,Sweden,f,Contemporary,,https://artfacts.net/artist/sara-jordenoe/53749,"Top 10,000"
984594,Joyce Joumaa,Joyce,Joumaa,,,,,,f,,,https://artfacts.net/artist/joyce-joumaa/984594,"Top 10,000"
313046,Shahid Kabir,Shahid,Kabir,1947.0,Dhaka,,,Bangladesh,m,Contemporary,,https://artfacts.net/artist/shahid-kabir/313046,"Top 10,000"
12122,Mohamed Kacimi,Mohamed,Kacimi,1942.0,Miknas (MA),2003.0,,Morocco,f,Post-War,Painting,https://artfacts.net/artist/mohamed-kacimi/12122,"Top 10,000"
1002159,Aziza Kadyri,Aziza,Kadyri,1994.0,,,,Uzbekistan,f,Ultra-Contemporary,,https://artfacts.net/artist/aziza-kadyri/1002159,"Top 10,000"
23419,Frida Kahlo,Frida,Kahlo,1907.0,Coyoacán (MX),1954.0,Coyoacán (MX),Mexico,f,Modern,"Painting, Figurative art, Mural",https://artfacts.net/artist/frida-kahlo/23419,"Top 1,000"
822916,Irene Kanga,Irene,Kanga,,,,,,f,,,https://artfacts.net/artist/irene-kanga/822916,"Top 10,000"
1002127,Muyaka Kapasa,Muyaka,Kapasa,,,,,,,,,https://artfacts.net/artist/muyaka-kapasa/1002127,"Top 100,000"
5091,Gülsün Karamustafa,Gülsün,Karamustafa,1946.0,,,,['Turkey'],f,Contemporary,"Time-Based Media, Installation Art",https://artfacts.net/artist/guelsuen-karamustafa/5091,"Top 1,000"
1002081,Syeda Mahbuba Karim,Syeda Mahbuba,Karim,,,,,,f,,,https://artfacts.net/artist/syeda-mahbuba-karim/1002081,"Top 100,000"
1002061,Nazira Karimi,Nazira,Karimi,,,,,,f,,,https://artfacts.net/artist/nazira-karimi/1002061,"Top 10,000"
1002128,Matthieu Kasiama,Matthieu,Kasiama,,,,,,m,,,https://artfacts.net/artist/matthieu-kasiama/1002128,"Top 100,000"
614968,Doruntina Kastrati,Doruntina,Kastrati,1991.0,,,,Kosovo,f,Ultra-Contemporary,Sculpture,https://artfacts.net/artist/doruntina-kastrati/614968,"Top 10,000"
949034,Jean Kawata,Jean,Kawata,,,,,,m,,,https://artfacts.net/artist/jean-kawata/949034,"Top 10,000"
137746,Corita Kent,Corita,Kent,1918.0,"Fort Dodge, Iowa (US)",1986.0,,United States,f,Post-War,"Painting, Works on Paper",https://artfacts.net/artist/corita-kent/137746,"Top 1,000"
60148,George Keyt,George,Keyt,1901.0,,1993.0,,Sri Lanka,m,Modern,Painting,https://artfacts.net/artist/george-keyt/60148,"Top 10,000"
27605,Bhupen Khakhar,Bhupen,Khakhar,1934.0,"Mumbai, MH (IN)",2003.0,,India,m,Post-War,Painting,https://artfacts.net/artist/bhupen-khakhar/27605,"Top 10,000"
57100,Bouchra Khalili,Bouchra,Khalili,1975.0,Casablanca,,,"['Morocco', 'France']",f,Ultra-Contemporary,"Time Based Media, Installation Art, Photography, Video, Works on Paper, Performance/Happening, Textile Art/Fiber Art, Film",https://artfacts.net/artist/bouchra-khalili/57100,"Top 1,000"
1002077,Nina Khemchyan,Nina,Khemchyan,1964.0,Yerevan,,,Armenia,f,Contemporary,,https://artfacts.net/artist/nina-khemchyan/1002077,"Top 10,000"
258785,Bani Khoshnoudi,Bani,Khoshnoudi,,,,,,,,,https://artfacts.net/artist/bani-khoshnoudi/258785,"Top 10,000"
1002136,Huguette Kilembi,Huguette,Kilembi,,,,,,f,,,https://artfacts.net/artist/huguette-kilembi/1002136,"Top 100,000"
98600,Kiluanji Kia Henda,,Kiluanji Kia Henda,1979.0,,,,Angola,m,Ultra-Contemporary,Photography,https://artfacts.net/artist/kiluanji-kia-henda/98600,"Top 1,000"
292171,Kim Yun Shin,,Kim Yun Shin,1935.0,,,,South Korea,f,Post-War,Sculpture,https://artfacts.net/artist/kim-yun-shin/292171,"Top 10,000"
1002129,Mbuku Kimpala,Mbuku,Kimpala,,,,,,,,,https://artfacts.net/artist/mbuku-kimpala/1002129,"Top 100,000"
1002156,Athanas Kindendi,Athanas,Kindendi,,,,,,,,,https://artfacts.net/artist/athanas-kindendi/1002156,"Top 100,000"
1002143,⁠Felicien Kisiata,⁠Felicien,Kisiata,,,,,,,,,https://artfacts.net/artist/%E2%81%A0felicien-kisiata/1002143,"Top 100,000"
202735,Kapwani Kiwanga,Kapwani,Kiwanga,1978.0,Hamilton (CA),,,Canada,f,Ultra-Contemporary,"Painting, Installation Art, Performance/Happening",https://artfacts.net/artist/kapwani-kiwanga/202735,"Top 1,000"
324776,Linda Kohen,Linda,Kohen,1924.0,,,,Uruguay,f,Post-War,Painting,https://artfacts.net/artist/linda-kohen/324776,"Top 10,000"
47916,Jems Robert Koko Bi,Jems Robert,Koko Bi,1966.0,"Sinfra, Marahoué (CI)",,,Ivory Coast,m,Contemporary,,https://artfacts.net/artist/jems-robert-koko-bi/47916,"Top 10,000"
1002120,Charles Duke Kombo,Charles Duke,Kombo,,,,,,m,,,https://artfacts.net/artist/charles-duke-kombo/1002120,"Top 100,000"
1002086,Nikoloz Koplatadze,Nikoloz,Koplatadze,1997.0,Tbilisi,,,Georgia,m,Ultra-Contemporary,,https://artfacts.net/artist/nikoloz-koplatadze/1002086,"Top 100,000"
201519,Eva Kotáková,Eva,Kotáková,1982.0,Prague (CZ),,,Czech Republic,f,Ultra-Contemporary,"Photography, Drawings, Installation Art, Performance/Happening",https://artfacts.net/artist/eva-kotakova/201519,"Top 1,000"
618305,Maria Kourkouta,Maria,Kourkouta,,,,,,f,,,https://artfacts.net/artist/maria-kourkouta/618305,"Top 10,000"
589437,Pavlo Kovach Junior,Pavlo,Kovach Junior,1987.0,Uzhgorod (UA),,,Ukraine,m,Ultra-Contemporary,,https://artfacts.net/artist/pavlo-kovach-junior/589437,"Top 10,000"
1002112,Erëmirë Krasniqi,Erëmirë,Krasniqi,,,,,,,,,https://artfacts.net/artist/eremire-krasniqi/1002112,"Top 100,000"
649762,Shalom Kufakwatenzi,Shalom,Kufakwatenzi,,,,,,m,,,https://artfacts.net/artist/shalom-kufakwatenzi/649762,"Top 10,000"
39878,Ram Kumar,Ram,Kumar,1924.0,"Shimla, HP (IN)",2018.0,,India,m,Post-War,"Painting, Works on Paper, Writer",https://artfacts.net/artist/ram-kumar/39878,"Top 10,000"
1002062,Fred Kuwornu,Fred,Kuwornu,,,,,,m,,,https://artfacts.net/artist/fred-kuwornu/1002062,"Top 100,000"
1002065,Grace Salome Kwami,Grace Salome,Kwami,,,,,,f,,,https://artfacts.net/artist/grace-salome-kwami/1002065,"Top 100,000"
1002093,Giorgos Kyvernitis,Giorgos,Kyvernitis,,,,,,,,,https://artfacts.net/artist/giorgos-kyvernitis/1002093,"Top 100,000"
44899,Lai Foong Moi,,Lai Foong Moi,,,,,,,,,https://artfacts.net/artist/lai-foong-moi/44899,"Top 100,000"
2598,Wifredo Lam,Wifredo,Lam,1902.0,Sagua la Grande (CU),1982.0,Paris (FR),Cuba,m,Modern,"Painting, Sculpture",https://artfacts.net/artist/wifredo-lam/2598,"Top 1,000"
184461,Luciana Lamothe,Luciana,Lamothe,1975.0,Mercedes (AR),,,Argentina,f,Ultra-Contemporary,,https://artfacts.net/artist/luciana-lamothe/184461,"Top 10,000"
1002116,Eddy Luz Telleria Lanuza,Eddy Luz Telleria,Lanuza,,,,,,m,,,https://artfacts.net/artist/eddy-luz-telleria-lanuza/1002116,"Top 100,000"
1002152,Lap-See Lam & Kholod Hawash,,Lap-See Lam & Kholod Hawash,,,,,"['Norway', 'Finland']",d,,,https://artfacts.net/artist/lap-see-lam-kholod-hawash/1002152,"Top 100,000"
33150,Judith Lauand,Judith,Lauand,1922.0,"Pontal, SP (BR)",,,Brazil,f,Post-War,"Painting, Printmaking",https://artfacts.net/artist/judith-lauand/33150,"Top 10,000"
97632,Maggie Laubser,Maggie,Laubser,1886.0,,1973.0,,South Africa,f,Modern,Painting,https://artfacts.net/artist/maggie-laubser/97632,"Top 10,000"
1002096,Adélaïde Laurent-Bellue,Adélaïde,Laurent-Bellue,1989.0,,,,France,f,Ultra-Contemporary,,https://artfacts.net/artist/adelaide-laurent-bellue/1002096,"Top 100,000"
70629,Le Pho,,Le Pho,1907.0,,,,,,Modern,,https://artfacts.net/artist/le-pho/70629,"Top 10,000"
1002158,Charles Leba,Charles,Leba,,,,,,m,,,https://artfacts.net/artist/charles-leba/1002158,"Top 100,000"
466672,Kang Seung Lee,Kang Seung,Lee,1978.0,"Seoul, (KR)",,,South Korea,,Ultra-Contemporary,,https://artfacts.net/artist/kang-seung-lee/466672,"Top 10,000"
487539,Lee Qoede,,Lee Qoede,,,,,,,,,https://artfacts.net/artist/lee-qoede/487539,"Top 10,000"
187713,Simon Lekgetho,Simon,Lekgetho,1929.0,,1985.0,,South Africa,m,Post-War,,https://artfacts.net/artist/simon-lekgetho/187713,"Top 100,000"
1002130,Philomène Lembusa,Philomène,Lembusa,,,,,,f,,,https://artfacts.net/artist/philomene-lembusa/1002130,"Top 100,000"
386993,Pedro Lemebel,Pedro,Lemebel,1952.0,Santiago de Chile,2015.0,,Chile,m,Contemporary,,https://artfacts.net/artist/pedro-lemebel/386993,"Top 10,000"
1002083,Anna Carla De Leonardis,Anna Carla De,Leonardis,,,,,,f,,,https://artfacts.net/artist/anna-carla-de-leonardis/1002083,"Top 100,000"
1002132,Richard Leta,Richard,Leta,,,,,,m,,,https://artfacts.net/artist/richard-leta/1002132,"Top 100,000"
45842,Pia Lindman,Pia,Lindman,1965.0,Espoo,,,Finland,f,Contemporary,"Installation Art, Performance/Happening",https://artfacts.net/artist/pia-lindman/45842,"Top 10,000"
45920,Alfred Liyolo,Alfred,Liyolo,1943.0,Bolobo (CD),,,,m,Post-War,,https://artfacts.net/artist/alfred-liyolo/45920,"Top 100,000"
758231,Romualdo Locatelli,Romualdo,Locatelli,1905.0,Bergamo,,,['Italy'],m,Modern,,https://artfacts.net/artist/romualdo-locatelli/758231,"Top 100,000"
1002110,Freddy Lokole,Freddy,Lokole,,,,,,m,,,https://artfacts.net/artist/freddy-lokole/1002110,"Top 100,000"
66050,Bertina Lopes,Bertina,Lopes,1924.0,Maputo,2012.0,,Mozambique,f,Post-War,Painting,https://artfacts.net/artist/bertina-lopes/66050,"Top 10,000"
490898,Amadeo Luciano Lorenzato,Amadeo Luciano,Lorenzato,1900.0,,1995.0,,Brazil,m,Modern,"Painting, Sculpture",https://artfacts.net/artist/amadeo-luciano-lorenzato/490898,"Top 10,000"
608602,Iva Lulashi,Iva,Lulashi,1988.0,Tirana (AL),,,Albania,f,Ultra-Contemporary,,https://artfacts.net/artist/iva-lulashi/608602,"Top 10,000"
963134,Aydeé Rodríguez López,Aydeé Rodríguez,López,,,,,,,,,https://artfacts.net/artist/aydee-rodriguez-lopez/963134,"Top 10,000"
748683,MAHKU,,MAHKU,2013.0,"Jordão, AC",,,Brazil,g,Ultra-Contemporary,,https://artfacts.net/artist/mahku/748683,"Top 10,000"
1002131,Jérémie Mabiala,Jérémie,Mabiala,,,,,,m,,,https://artfacts.net/artist/jeremie-mabiala/1002131,"Top 100,000"
642748,Sekai Machache,Sekai,Machache,1989.0,,,,,f,Ultra-Contemporary,,https://artfacts.net/artist/sekai-machache/642748,"Top 10,000"
633602,Maria Madeira,Maria,Madeira,1966.0,"Gleno, Timor-Leste",,,Australia,f,Contemporary,,https://artfacts.net/artist/maria-madeira/633602,"Top 10,000"
61809,Anita Magsaysay-Ho,Anita,Magsaysay-Ho,1914.0,Manila (PH),,,Philippines,f,Post-War,Painting,https://artfacts.net/artist/anita-magsaysay-ho/61809,"Top 10,000"
49358,Esther Mahlangu,Esther,Mahlangu,1935.0,"Middelburg, Transvaal (ZA)",,,South Africa,f,Post-War,"Painting, Ceramic Art",https://artfacts.net/artist/esther-mahlangu/49358,"Top 10,000"
42946,Anna Maria Maiolino,Anna Maria,Maiolino,1942.0,Scalea (IT),,,Italy,f,Post-War,Time-Based Media,https://artfacts.net/artist/anna-maria-maiolino/42946,"Top 1,000"
500166,Troy Makaza,Troy,Makaza,1994.0,(ZW),,,Zimbabwe,m,Ultra-Contemporary,,https://artfacts.net/artist/troy-makaza/500166,"Top 10,000"
1002135,Plamedi Makongote,Plamedi,Makongote,,,,,,,,,https://artfacts.net/artist/plamedi-makongote/1002135,"Top 100,000"
22287,Anita Malfatti,Anita,Malfatti,1889.0,"São Paulo, SP (BR)",1964.0,"São Paulo, SP (BR)",Brazil,f,Modern,Painting,https://artfacts.net/artist/anita-malfatti/22287,"Top 10,000"
844073,Andrea Mancini,Andrea,Mancini,1989.0,,,,Luxembourg,f,Ultra-Contemporary,"Painting, Illustration, Watercolor",https://artfacts.net/artist/andrea-mancini/844073,"Top 10,000"
10273,Ernest Mancoba,Ernest,Mancoba,1904.0,Johannesburg (ZA),2002.0,,South Africa,m,Modern,Painting,https://artfacts.net/artist/ernest-mancoba/10273,"Top 10,000"
1002141,Blaise Mandefu,Blaise,Mandefu,,,,,,m,,,https://artfacts.net/artist/blaise-mandefu/1002141,"Top 100,000"
1002067,Bona Pieyre De Mandiargues,Bona Pieyre De,Mandiargues,,,,,,f,,,https://artfacts.net/artist/bona-pieyre-de-mandiargues/1002067,"Top 100,000"
1002155,Daniel Manenga,Daniel,Manenga,,,,,,m,,,https://artfacts.net/artist/daniel-manenga/1002155,"Top 100,000"
55588,Edna Manley,Edna,Manley,1900.0,,1987.0,,"['United Kingdom', 'Jamaica']",f,Modern,Sculpture,https://artfacts.net/artist/edna-manley/55588,"Top 10,000"
1002064,Josiah Manzi,Josiah,Manzi,,,,,,m,,,https://artfacts.net/artist/josiah-manzi/1002064,"Top 100,000"
782376,Gabriele Maquignaz,Gabriele,Maquignaz,1972.0,Aosta,,,Italy,m,Contemporary,,https://artfacts.net/artist/gabriele-maquignaz/782376,"Top 10,000"
16408,Teresa Margolles,Teresa,Margolles,1963.0,"Culiacán, Sinaloa (MX)",,,Mexico,f,Contemporary,Performance/Happening,https://artfacts.net/artist/teresa-margolles/16408,"Top 1,000"
863252,Lorenzo Marini,Lorenzo,Marini,,,,,[],,Contemporary,,https://artfacts.net/artist/lorenzo-marini/863252,"Top 10,000"
51727,Franco Marrocco,Franco,Marrocco,1956.0,"Rocca d'Evandro, Campania",,,Italy,m,Contemporary,,https://artfacts.net/artist/franco-marrocco/51727,"Top 10,000"
52412,Eddie Martinez,Eddie,Martinez,1977.0,"Groton, CT (US)",,,United States,m,Ultra-Contemporary,Painting,https://artfacts.net/artist/eddie-martinez/52412,"Top 1,000"
917795,Maria Martins,Maria,Martins,1894.0,,1973.0,,Brazil,f,Modern,"Sculpture, Design, Engraving",https://artfacts.net/artist/maria-martins/917795,"Top 10,000"
277088,María Martorell,María,Martorell,1909.0,"Salta, (AR)",,,Argentina,f,Modern,,https://artfacts.net/artist/maria-martorell/277088,"Top 10,000"
159162,Sergei Maslov,Sergei,Maslov,1962.0,Samara (RU),2002.0,Almaty (KZ),Russia,m,Contemporary,,https://artfacts.net/artist/sergei-maslov/159162,"Top 10,000"
928094,Mataaho Collective,,Mataaho Collective,,,,,,g,,,https://artfacts.net/artist/mataaho-collective/928094,"Top 10,000"
1002095,Benaiah Matheson,Benaiah,Matheson,,,,,United Kingdom,m,,,https://artfacts.net/artist/benaiah-matheson/1002095,"Top 100,000"
1002107,André lufwa Mauridi,André lufwa,Mauridi,,,,,,m,,,https://artfacts.net/artist/andre-lufwa-mauridi/1002107,"Top 100,000"
73891,Naminapu Maymuru-White,Naminapu,Maymuru-White,1952.0,North East Arnhem Land (AU),,,Australia,f,Contemporary,,https://artfacts.net/artist/naminapu-maymuru-white/73891,"Top 10,000"
176937,Franco Mazzucchelli,Franco,Mazzucchelli,1939.0,Milano (IT),,,Italy,m,Post-War,,https://artfacts.net/artist/franco-mazzucchelli/176937,"Top 10,000"
1002108,Robin Okeyo Mbera,Robin Okeyo,Mbera,,,,,,,,,https://artfacts.net/artist/robin-okeyo-mbera/1002108,"Top 100,000"
522021,Hatem El Mekki,Hatem El,Mekki,,,,,,m,,,https://artfacts.net/artist/hatem-el-mekki/522021,"Top 10,000"
101106,Mohammed Melehi,Mohammed,Melehi,1935.0,Asilah (MA),,,Morocco,m,Post-War,"Painting, Printmaking",https://artfacts.net/artist/mohammed-melehi/101106,"Top 10,000"
80285,Angela Melitopulos,Angela,Melitopulos,1961.0,,,,Greece,f,Contemporary,,https://artfacts.net/artist/angela-melitopulos/80285,"Top 10,000"
61549,Cisco Merel,Cisco,Merel,1981.0,Panamá (PA),,,Panama,m,Ultra-Contemporary,Graffiti,https://artfacts.net/artist/cisco-merel/61549,"Top 10,000"
928399,Marie Claire Messouma,Marie Claire,Messouma,,,,,,f,,,https://artfacts.net/artist/marie-claire-messouma/928399,"Top 10,000"
1002133,Mira Meya,Mira,Meya,,,,,,f,,,https://artfacts.net/artist/mira-meya/1002133,"Top 100,000"
157414,Erick Meyenberg,Erick,Meyenberg,1980.0,Mexico City (MX),,,Mexico,m,Ultra-Contemporary,"Sound Art, Light Installation",https://artfacts.net/artist/erick-meyenberg/157414,"Top 10,000"
149485,Gladys Mgudlandlu,Gladys,Mgudlandlu,1923.0,,1978.0,,South Africa,f,Post-War,Painting,https://artfacts.net/artist/gladys-mgudlandlu/149485,"Top 10,000"
918686,Giannis Michalopoulos,Giannis,Michalopoulos,,,,,,m,,,https://artfacts.net/artist/giannis-michalopoulos/918686,"Top 100,000"
5362,Beatriz Milhazes,Beatriz,Milhazes,1960.0,"Rio de Janeiro, RJ (BR)",,,Brazil,f,Contemporary,"Painting, Sculpture",https://artfacts.net/artist/beatriz-milhazes/5362,"Top 1,000"
118488,Mónica de Miranda,Mónica de,Miranda,1976.0,Amarante (PT),,,['Portugal'],f,Ultra-Contemporary,"Photography, Drawings",https://artfacts.net/artist/monica-de-miranda/118488,"Top 10,000"
458874,Omar Mismar,Omar,Mismar,,,,,,m,,,https://artfacts.net/artist/omar-mismar/458874,"Top 10,000"
42414,Mixrice,,Mixrice,2002.0,"Cho Jieun *1975, Seoul (KR) & Yang Chulmo *1977, Seoul (KR)",,,South Korea,d,Ultra-Contemporary,,https://artfacts.net/artist/mixrice/42414,"Top 10,000"
