source,target,weight
154597,294786,23
154597,328863,15
154597,393573,12
154729,46069,11
154729,56801,11
154729,621665,11
154729,654864,11
154758,97164,11
155171,156335,12
155171,411090,13
155171,688848,11
155216,196085,11
155216,62841,11
155216,62944,11
155216,714957,11
155216,802622,11
155216,802696,12
155216,802709,12
155216,803068,11
155478,303196,11
155526,156730,11
155526,170697,11
155526,177512,11
155526,177968,11
155526,505164,11
155526,505165,11
155526,702755,11
155526,702757,11
155526,702760,11
155526,702766,11
155526,702767,11
155526,702777,11
155526,702779,11
155714,166927,11
155714,172768,11
155714,209538,14
155714,277066,11
155714,303196,12
155714,355746,16
155714,391743,11
155714,401627,11
155714,489019,11
155714,497831,16
155714,535036,13
155714,562105,14
155714,564005,15
155714,564009,17
155714,564101,17
155714,664125,11
155714,66917,12
155714,673484,13
155714,673656,12
155714,685828,20
155714,752810,15
155714,753061,11
155714,753307,11
155714,753415,12
155714,754131,12
155714,804505,13
155714,828848,11
155714,837782,12
155714,840387,11
155714,883296,12
155714,940188,15
155714,948236,14
155746,303196,12
155746,685854,11
155746,898846,12
155756,211571,11
155756,262349,13
155756,288231,12
155756,54393,11
155756,747731,12
155756,784225,11
155756,805563,11
155756,815622,11
155981,166128,20
155981,166129,20
155981,216789,20
155981,277285,11
155981,289501,11
155981,289505,11
155981,289506,11
155981,289514,11
155981,29474,13
155981,297580,12
155981,303196,12
155981,448351,11
155981,642194,11
155981,73214,28
155981,73215,15
155981,788485,12
155981,804505,11
155981,833539,11
155981,898479,12
155981,940188,11
155990,654055,11
155990,805268,11
156113,156280,13
156113,156291,11
156149,303196,12
156280,156291,11
156335,17619,11
156335,411090,12
156335,564108,16
156335,618432,11
156335,753056,13
156335,753094,12
15642,701413,11
156427,636861,21
156427,94434,11
156427,948236,11
156584,303196,12
156730,170697,11
156730,177512,11
156730,177968,11
156730,505164,11
156730,505165,11
156730,702755,11
156730,702757,11
156730,702760,11
156730,702766,11
156730,702767,11
156730,702777,11
156730,702779,11
156958,162120,12
156958,18492,11
156958,199018,16
156958,277066,15
156958,277303,11
156958,277304,11
156958,288231,13
156958,303196,14
156958,401627,12
156958,415083,11
156958,45445,14
156958,611339,12
156958,655411,11
156958,659024,12
156958,673653,12
156958,685791,12
156958,803624,12
156958,805557,12
156958,805572,13
156958,836770,12
156958,943986,11
157307,179962,23
157307,222753,23
15763,20295,22
157671,505513,13
157671,531214,24
157671,714941,12
157795,157824,11
157795,60857,11
157795,68176,11
157824,60857,11
157824,68176,11
157849,324891,11
157849,714941,18
157849,714957,11
157849,741299,13
158357,87362,15
158373,881304,15
15838,561396,11
158433,54011,13
158767,179195,12
158767,236737,14
158767,276789,13
158767,276801,13
158767,303196,12
158767,43376,15
158767,564009,11
158767,585892,11
15880,55313,11
158937,162389,27
158937,173764,22
158937,200969,17
158937,228210,21
158937,273090,17
158937,325587,17
158937,35945,12
158937,377060,12
158937,42862,11
158937,503581,13
158937,52969,11
158937,529718,15
158937,536856,21
158937,558674,11
158937,563150,11
158937,595575,21
158937,678268,21
158937,69834,14
158937,701520,15
158937,717102,21
158937,71957,11
158937,74847,11
158937,770335,15
158937,776366,11
158937,787671,19
158937,796515,14
158937,801310,12
158937,803834,20
158937,806483,12
158937,806585,13
158937,832346,21
158937,836355,15
158937,85037,11
158937,862678,13
158937,871744,21
158937,889880,18
158937,891465,12
158937,908267,20
158937,953802,15
158937,997462,14
158951,158952,16
158951,158956,16
158951,158957,11
158951,421822,14
158951,678390,16
158951,678403,16
158951,678420,16
158951,678428,16
158951,678432,15
158952,158956,16
158952,158957,11
158952,421822,14
158952,678390,16
158952,678403,16
158952,678420,16
158952,678428,16
158952,678432,15
158956,158957,11
158956,421822,14
158956,678390,16
158956,678403,16
158956,678420,16
158956,678428,16
158956,678432,15
158957,678390,11
158957,678403,11
158957,678420,11
158957,678428,11
158958,597891,11
159022,45136,11
159301,159302,13
159301,747731,12
159302,179632,11
159302,253717,11
159302,747731,13
159788,337257,12
15982,169338,11
15982,201906,12
15982,221480,12
15982,241825,12
15982,277285,11
15982,289501,11
15982,289505,11
15982,289506,11
15982,289514,11
15982,303196,15
15982,316678,13
15982,332100,11
15982,335335,11
15982,398166,11
15982,419624,12
15982,43717,12
15982,524947,12
15982,566051,11
15982,621185,11
15982,660486,11
15982,670770,11
15982,714957,14
15982,747596,11
15982,747753,11
15982,805237,11
15982,805578,11
15982,812393,12
159873,178647,16
159873,178648,16
159873,178649,16
159874,20768,11
159874,22904,11
159874,300713,11
159874,303196,11
159874,320705,11
159874,355758,11
159874,355759,11
159874,375451,11
159874,408249,11
159874,452649,11
159874,593275,11
159874,696058,11
159874,742283,11
159874,745911,11
159874,785923,11
159874,883259,11
159874,888058,11
159874,956266,11
160456,66036,11
160625,303196,12
160625,355746,12
160625,828848,11
160631,714941,11
160631,714957,11
160694,162089,11
160694,204726,12
160694,204727,13
160694,204728,12
160694,224004,22
160694,22955,12
160694,274789,16
160694,335335,11
160694,368268,11
160694,407173,11
160694,53741,11
160694,545958,11
160694,566678,13
160694,63835,11
160694,673648,12
160694,701693,11
160694,734430,13
160694,844546,13
160694,844547,14
160694,93675,12
160694,943885,11
160694,960185,13
160725,673656,11
160743,18492,13
160743,209538,14
160743,223802,13
160743,27014,11
160743,277066,11
160743,303196,12
160743,43376,11
160743,497831,11
160743,505123,11
160743,553428,12
160743,564005,11
160743,564009,11
160743,586834,11
160743,634538,11
160743,654126,15
160743,671587,11
160743,673484,11
160743,673656,13
160743,717308,11
160743,752810,11
160743,753164,11
160743,780122,14
160743,78546,11
160743,805573,11
160743,806502,11
160743,827766,11
160743,855090,11
160743,90622,11
160743,940188,13
160804,441490,22
161648,714957,14
161810,208884,11
161810,303196,15
161810,438214,11
161810,66917,12
161810,745876,12
161810,754131,11
161810,774060,11
161810,816466,12
161816,82550,14
16197,751865,11
162063,784217,11
162089,193114,11
162089,224004,25
162089,224089,15
162089,25572,15
162089,31005,15
162089,324168,12
162089,367229,15
162089,368268,18
162089,427691,17
162089,443874,13
162089,455897,13
162089,488188,11
162089,490632,17
162089,521860,14
162089,530294,12
162089,53741,17
162089,545958,18
162089,555844,17
162089,59326,15
162089,595252,16
162089,629566,14
162089,63835,18
162089,645128,11
162089,66105,15
162089,66585,11
162089,669440,15
162089,701693,17
162089,738104,12
162089,767937,11
162089,844547,11
162089,858391,17
162089,858471,17
162089,858475,17
162089,86664,15
162089,867844,12
162089,9350,15
162089,943885,16
162089,960185,23
162089,97505,11
162099,428491,19
162099,95208,15
162120,199018,12
162120,235340,13
162120,235345,12
162120,277066,11
162120,288231,13
162120,415083,11
162120,45445,11
162120,573904,11
162120,784217,12
162120,784225,11
162120,803624,11
162120,805262,12
162120,805563,11
162120,917789,11
162120,93675,11
162263,788372,18
162310,168280,11
162310,169033,11
162310,253527,12
162310,505633,11
162310,714937,11
162310,714957,12
162317,714957,14
162320,169337,12
162320,169338,12
162320,25203,12
162320,26217,11
162320,275203,11
162320,290106,11
162320,316678,12
162320,330546,12
162320,332976,12
162320,36602,13
162320,37177,11
162320,401592,11
162320,402361,11
162320,521637,11
162320,524947,11
162320,55313,12
162320,565404,11
162320,565434,12
162320,566051,11
162320,659006,12
162320,660486,12
162320,714957,20
162320,729335,13
162320,734543,11
162320,747596,14
162320,747655,12
162320,747753,11
162320,77925,11
162320,796429,11
162320,802134,12
162320,802140,11
162320,802171,11
162320,802229,11
162320,802264,11
162320,802696,12
162320,802709,12
162320,802829,12
162320,802851,12
162320,802854,12
162320,803249,11
162320,803411,11
162320,803412,11
162320,803517,13
162320,803644,11
162320,803651,12
162320,806911,11
162323,950321,11
162325,565445,12
162325,714945,11
162325,714957,16
162325,844365,12
162325,949622,13
162327,303196,12
162327,401592,11
162327,521637,11
162327,521638,13
162327,524947,11
162327,714941,13
162327,714957,22
162327,734439,11
162327,747655,11
162327,768881,11
162327,802140,11
162327,802868,11
162327,805769,11
162389,173764,21
162389,200969,17
162389,228210,20
162389,273090,16
162389,325587,17
162389,35945,12
162389,377060,12
162389,42862,11
162389,503581,12
162389,529718,15
162389,536856,20
162389,558674,11
162389,563150,11
162389,595575,20
162389,678268,20
162389,69834,14
162389,701520,15
162389,717102,20
162389,71957,11
162389,74847,11
162389,770335,14
162389,787671,18
162389,796515,14
162389,801310,12
162389,803834,19
162389,806483,12
162389,806585,12
162389,832346,20
162389,836355,14
162389,85037,11
162389,862678,12
162389,871744,20
162389,889880,17
162389,891465,12
162389,908267,19
162389,953802,14
162389,997462,13
162440,720000,23
162440,987911,19
16262,21494,13
16262,45487,20
16262,571871,15
16262,893396,11
16262,98082,13
162744,525046,11
162744,771777,12
162745,169033,11
162745,169536,20
162745,169537,19
162745,169538,19
162745,173162,12
162745,204096,12
162745,20566,14
162745,209345,12
162745,209364,17
162745,209366,11
162745,209371,11
162745,209401,14
162745,209981,12
162745,210410,13
162745,239600,11
162745,241548,11
162745,262395,11
162745,277308,12
162745,281455,17
162745,285803,12
162745,288175,16
162745,288263,12
162745,288753,18
162745,29291,11
162745,30706,11
162745,317031,11
162745,330537,15
162745,333934,21
162745,359287,14
162745,374951,12
162745,374962,15
162745,382385,12
162745,401603,14
162745,437070,15
162745,440969,12
162745,481969,11
162745,481975,12
162745,534508,11
162745,54406,11
162745,560158,11
162745,565262,11
162745,57611,11
162745,651321,13
162745,6614,12
162745,677808,14
162745,7099,11
162745,711169,11
162745,714945,13
162745,714957,14
162745,75335,11
162745,773887,14
162745,797640,11
162745,803234,11
162745,804470,12
162745,805568,11
162745,805727,16
162745,805732,11
162745,839748,11
162745,863591,12
162745,883319,13
162745,946734,11
162745,950219,12
162809,189622,11
163017,714957,12
163018,177023,11
163018,199827,12
163018,209354,13
163018,239702,13
163018,352769,14
163018,385335,11
163018,567031,11
163018,627203,13
163018,652880,13
163018,678110,16
163018,714957,13
163018,721297,14
163018,734439,12
163018,747694,13
163018,805757,12
163018,811695,14
163018,882834,12
163162,224500,11
163162,747686,11
163162,747689,11
163386,505123,12
163386,543546,11
163386,565387,12
163386,591822,13
163386,735544,11
163386,747708,11
163386,90622,12
163390,782249,11
163396,747731,12
163411,311080,13
163411,714941,13
163411,714945,17
163411,714957,18
163411,947252,11
163411,949622,16
163411,950166,15
16361,238295,11
16361,26494,14
163897,164224,25
163897,169338,12
163897,29355,25
163897,316678,12
163897,409493,12
163897,441807,11
163897,521637,11
163897,566051,11
163897,572296,11
163897,659006,11
163897,685615,14
163897,685651,11
163897,685864,13
163897,714957,20
163897,73082,25
163897,773303,11
163897,773912,13
163897,802171,11
163897,802696,12
163897,803475,11
163897,804470,11
163897,805569,12
164224,169338,12
164224,29355,25
164224,316678,12
164224,409493,12
164224,441807,11
164224,521637,11
164224,566051,11
164224,572296,11
164224,659006,11
164224,685615,14
164224,685651,11
164224,685864,13
164224,714957,20
164224,73082,25
164224,773303,11
164224,773912,13
164224,802171,11
164224,802696,12
164224,803475,11
164224,804470,11
164224,805569,12
164297,164324,11
164627,268582,11
164627,314475,11
164627,362792,11
164627,408101,11
164627,497831,11
164627,564005,11
164627,685445,11
164627,752810,11
164688,199018,12
164688,303196,12
164688,36951,13
164688,398000,11
164688,401627,13
164688,443855,11
164688,521294,12
164688,562527,11
164688,562614,11
164688,626438,11
164688,705104,18
164688,960480,12
16470,521593,11
16470,54388,11
16470,552070,11
16470,793820,11
16480,183749,19
16480,257439,11
16480,281694,12
16480,288221,13
16480,330546,11
16480,332982,15
16480,402361,11
16480,60268,12
16480,642329,12
16480,714957,13
16480,734384,11
16480,802134,11
16480,802140,11
16480,803232,13
16480,803411,11
16480,804519,12
16480,814860,11
16480,883692,12
165173,231305,15
165173,295339,12
165173,300713,14
165173,303196,14
165173,53707,11
165173,56680,12
165173,602625,12
165173,66350,11
165173,745380,13
165173,745909,11
165173,745911,13
165173,753775,12
165173,868167,11
165183,303196,13
16606,344678,12
16606,364162,12
16606,527833,12
16606,611293,12
16606,901523,11
166128,166129,26
166128,216789,25
166128,29474,11
166128,297580,11
166128,73214,20
166128,73215,21
166129,216789,25
166129,29474,11
166129,297580,11
166129,73214,20
166129,73215,21
166183,169536,12
166183,169537,13
166183,169538,13
166183,204096,11
166183,20566,13
166183,209364,12
166183,209401,11
166183,209981,12
166183,210410,11
166183,281455,15
166183,288175,11
166183,288753,12
166183,319839,12
166183,328853,11
166183,333934,13
166183,374962,14
166183,401603,12
166183,42511,13
166183,440969,11
166183,499321,12
166183,514561,11
166183,54406,11
166183,603591,11
166183,651321,15
166183,682825,14
166183,714947,12
166183,76080,13
166183,805727,12
166183,827673,11
166183,839748,11
166183,863591,12
166183,883319,13
166183,946734,13
166477,95144,15
166518,232993,11
166518,346022,11
166518,826944,11
166518,828087,11
166518,862679,12
166535,264458,11
166535,316725,11
166535,800724,17
166535,892378,11
166630,288127,20
166630,730194,20
166630,84931,17
166927,208241,11
166927,224004,11
166927,297580,11
166927,303196,13
166927,39705,11
166927,400795,11
166927,458313,11
166927,51926,11
166927,642194,11
166927,658862,11
166927,804505,11
166927,807518,12
166927,837782,11
166927,863899,11
166945,169033,11
166945,382385,11
166994,948236,11
167073,180058,18
16717,208241,14
16717,236737,11
16717,333665,12
16717,43376,11
16717,71660,12
16717,724280,13
16717,763315,11
16717,778600,12
16724,303196,11
167367,420711,12
167390,719074,15
167411,434251,11
16747,169337,12
16747,19859,11
16747,303196,12
16747,565434,11
16748,299816,11
16748,303196,15
16748,535481,11
16748,737981,11
16748,803629,11
16748,805578,11
167717,185986,18
167717,201008,17
167939,169762,18
167939,220489,14
167939,322221,11
167939,565440,13
167939,727136,18
167939,734537,13
167939,734538,13
167939,882009,12
167946,334886,11
168451,17954,11
168451,201906,12
168451,217078,14
168451,221480,13
168451,224503,11
168451,241825,12
168451,303196,22
168451,346622,11
168451,398166,11
168451,540678,11
168451,607099,11
168451,747687,11
168451,747713,11
168451,777684,12
168451,812393,11
168451,889311,12
168478,714957,11
168864,168866,160
168864,169535,125
168864,174026,73
168864,177101,85
168864,180641,82
168864,191552,81
168864,212796,60
168864,219874,57
168864,239268,50
168864,247118,61
168864,265823,33
168864,280984,16
168864,280989,16
168864,280991,16
168864,296275,44
168864,334886,38
168864,714953,27
168864,950219,20
168864,950321,34
168866,169535,211
168866,174026,109
168866,177101,115
168866,180641,114
168866,191552,125
168866,212796,91
168866,219874,95
168866,239268,71
168866,247118,95
168866,265823,51
168866,280984,13
168866,280989,13
168866,280991,13
168866,286274,13
168866,296275,56
168866,334886,55
168866,714952,12
168866,714953,34
168866,950219,29
168866,950321,27
169005,567020,13
169005,714941,13
169033,169338,11
169033,20566,12
169033,228952,11
169033,288175,13
169033,288183,16
169033,382385,19
169033,401633,13
169033,505633,12
169033,598611,16
169033,660486,12
169033,714937,12
169033,714945,15
169033,714957,18
169033,747596,12
169033,804155,11
169033,805732,11
16917,806483,11
169337,16965,11
169337,19859,16
169337,19861,12
169337,201906,12
169337,209366,11
169337,221480,12
