person_id,person_name,role,event_year,event_title,event_id,event_type,tipo
309972,Mario Labroca,Organizzatore del Festival Musicale,1960,23. Festival Internazionale di Musica Contemporanea,173,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1961,24. Festival Internazionale di Musica Contemporanea,174,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1962,25. Festival Internazionale di Musica Contemporanea,181,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1963,26. Festival Internazionale di Musica Contemporanea,182,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1964,27. Festival Internazionale di Musica Contemporanea,183,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1965,28. Festival Internazionale di Musica Contemporanea,184,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1966,29. Festival Internazionale di Musica Contemporanea,185,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1967,30. Festival Internazionale di Musica Contemporanea,186,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1968,31. Festival Internazionale di Musica Contemporanea,187,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1969,32. Festival Internazionale di Musica Contemporanea,188,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1970,33. Festival Internazionale di Musica Contemporanea,189,manifestazione,annali_musica
309972,Mario Labroca,Direttore del Festival,1970,1. Incontro seminario Internazionale di Musica d'Avanguardia,190,manifestazione,annali_musica
309972,Mario Labroca,Vice Commissario Straordinario,1971,34. Festival Internazionale di Musica Contemporanea,251,manifestazione,annali_musica
309972,Mario Labroca,Vice Commissario Straordinario per il Festival Internazionale di Musica Contemporanea,1971,34. Festival Internazionale di Musica Contemporanea,251,manifestazione,annali_musica
309972,Mario Labroca,Vice Commissario Straordinario,1972,36. Esposizione Biennale Internazionale d'Arte,237,manifestazione,annali_arti_visive
309972,Mario Labroca,Vice Commissario Straordinario per il Festival Internazionale di Musica Contemporanea,1972,35. Festival Internazionale di Musica Contemporanea,195,manifestazione,annali_musica
309972,Mario Labroca,Vice Commissario,1972,35. Festival Internazionale di Musica Contemporanea,195,manifestazione,annali_musica
425282,Zafos Xagoraris,Commissario,2004,Partecipazioni nazionali: Grecia - Paradigmata,3112,section,annali_architettura
425282,Zafos Xagoraris,Artista,2005,NowHere Europe (evento nell'ambito),181,event,annali_arti_visive
386248,Marcello Mascherini,Sottocommissione per le arti figurative,1960,30. Biennale Internazionale d'Arte,232,manifestazione,annali_arti_visive
386248,Marcello Mascherini,Sottocommissione per le arti figurative,1966,33. Esposizione Biennale Internazionale d'Arte,235,manifestazione,annali_arti_visive
378687,Alessandro Petti,Artista,2009,Palestine c/o Venice (Evento Collaterale),468,event,annali_arti_visive
495990,Kemang Wa Lehulere,Partecipante,2017,Future Generation Art Prize @ Venice 2017 (Evento collaterale),1242,event,annali_arti_visive
398756,Riccardo Assanti,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
385469,Edward Burtynsky,Partecipante,2015,Frontiers Reimagined (Evento Collaterale),1087,event,annali_arti_visive
374697,Giuseppe Fiocco,Commissario,1950,[mostra retospettiva] Giacomo Favretto,4525,section,annali_arti_visive
374697,Giuseppe Fiocco,Commissario,1950,[mostra retrospettiva] Mario Broglio,4544,section,annali_arti_visive
374697,Giuseppe Fiocco,Commissario,1950,[mostra retospettiva] Cino Bozzetti,7878,section,annali_arti_visive
374697,Giuseppe Fiocco,Commissione per l'arte figurativa,1950,25. Esposizione Biennale Internazionale d'Arte,228,manifestazione,annali_arti_visive
374697,Giuseppe Fiocco,Giuria del Concorso Premio alla critica,1950,25. Esposizione Biennale Internazionale d'Arte,228,manifestazione,annali_arti_visive
374697,Giuseppe Fiocco,Giuria Internazionale,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
374697,Giuseppe Fiocco,Comitato Internazionale di esperti,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
374697,Giuseppe Fiocco,Giuria Internazionale di Premiazione,1956,28. Esposizione Biennale Internazionale d'Arte,230,manifestazione,annali_arti_visive
374697,Giuseppe Fiocco,Comitato Internazionale di esperti,1956,28. Esposizione Biennale Internazionale d'Arte,230,manifestazione,annali_arti_visive
163749,James Richards,Partecipante,2017,Wales in Venice James Richards (Evento collaterale),1257,event,annali_arti_visive
425248,Aldo Saura,Collegio dei Sindaci,1990,44. Esposizione Internazionale d'Arte : Dimensione Futuro - L'artista e lo Spazio,244,manifestazione,annali_arti_visive
425248,Aldo Saura,Collegio dei Sindaci,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
425248,Aldo Saura,Collegio dei Sindaci,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
425248,Aldo Saura,Collegio dei Sindaci,1993,45. Esposizione Internazionale d'Arte : punti cardinali dell'arte,249,manifestazione,annali_arti_visive
425248,Aldo Saura,Collegio dei Sindaci,1995,46. Esposizione Internazionale d'Arte,248,manifestazione,annali_arti_visive
425248,Aldo Saura,Collegio dei Sindaci,1996,6. Mostra Internazionale di Architettura : Sensori del futuro. L’architetto come sismografo,95,manifestazione,annali_architettura
425248,Aldo Saura,Collegio sindacale,1997,47. Esposizione Internazionale d'Arte,247,manifestazione,annali_arti_visive
384000,Antoni Abad,Partecipante,2017,Catalonia in Venice_La Venezia che non si vede (Evento collaterale),1239,event,annali_arti_visive
382180,Andrea Tavernier,Decorazione,1903,Sala piemontese,2026,section,annali_arti_visive
382180,Andrea Tavernier,Accettazione,1901,4. Esposizione Internazionale d'Arte della Città di Venezia,215,manifestazione,annali_arti_visive
427925,Emilio Ambasz,Architetto,1996,Radicals. Architettura e design 1960-75 (Eventi speciali),869,event,annali_architettura
464189,Silvia Mejia,Commissario,1980,Partecipazioni nazionali: Colombia,6312,section,annali_arti_visive
464189,Silvia Mejia,Commissario,1982,Partecipazioni nazionali: Colombia,5679,section,annali_arti_visive
464189,Silvia Mejia,Commissario,1984,Partecipazioni nazionali: Colombia,5785,section,annali_arti_visive
464189,Silvia Mejia,Commissario,1986,Partecipazioni nazionali: Colombia,5875,section,annali_arti_visive
467438,Eduard Josef Wimmer-Wisgrill,Decorazione,1910,Mostra individuale di Gustav Klimt,2511,section,annali_arti_visive
376549,Italico Brass,Commissario,1932,Trent'anni d'arte veneziana (1870-1900),4091,section,annali_arti_visive
376549,Italico Brass,Comitato di esperti,1938,Mostra Internazionale del Paesaggio del Secolo XIX - Italia - Sale 9-10,4338,section,annali_arti_visive
376549,Italico Brass,Commissione per il Concorso ai premi per il decennale della marcia su Roma,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
376549,Italico Brass,Consiglio Direttivo,1928,16. Esposizione Internazionale d'Arte della Città di Venezia,2,manifestazione,annali_arti_visive
376549,Italico Brass,(Giuria) Commissione per i premi dei concorsi,1940,22. Esposizione Biennale Internazionale d'Arte,14,manifestazione,annali_arti_visive
376549,Italico Brass,Giuria Internazionale di Premiazione,1942,23. Esposizione Biennale Internazionale d'Arte,17,manifestazione,annali_arti_visive
377925,Lara Favaretto,Artista,2009,Venezia Salva. Omaggio a Simone Weil (Evento Collaterale),478,event,annali_arti_visive
466438,Michele Busiri Vici,Partecipante,2008,Le visioni dell'architetto. Tracce dagli archivi italiani di architettura (evento collaterale),350,event,annali_architettura
384818,Lorenzo Jorio,Consiglio Direttivo,1997,54. Mostra Internazionale d’Arte Cinematografica,70,manifestazione,annali_cinema
384818,Lorenzo Jorio,Consiglio Direttivo,1997,47. Esposizione Internazionale d'Arte,247,manifestazione,annali_arti_visive
389764,Alessandro Zen,Progetto grafico,1976,"La Biennale di Venezia 1976 : Ambiente, partecipazione, strutture culturali",238,manifestazione,annali_arti_visive
372932,Mona Vatamanu,Artista,2005,NowHere Europe (evento nell'ambito),181,event,annali_arti_visive
372932,Mona Vatamanu,Artista,2011,Call the Witness. Padiglione Rom (Evento Collaterale),565,event,annali_arti_visive
372549,Daniel Buren,Curatore,2007,"Partecipazioni nazionali: Francia - Take care of yourself, 2007",902,section,annali_arti_visive
463646,Paul Fierens,Comitato Internazionale di esperti,1952,26. Biennale di Venezia,229,manifestazione,annali_arti_visive
463646,Paul Fierens,Comitato Internazionale di esperti,1954,27. Esposizione Biennale Internazionale d'Arte,27,manifestazione,annali_arti_visive
463646,Paul Fierens,Comitato Internazionale di esperti,1956,28. Esposizione Biennale Internazionale d'Arte,230,manifestazione,annali_arti_visive
385973,Luciano Fabro,Artista,2009,Glass Stress (Evento Collaterale),454,event,annali_arti_visive
496142,Teresa Lanceta,Relatore,2017,"Tavola Aperta - Cynthia Gutiérrez, Teresa Lanceta",1352,event,annali_arti_visive
384894,Ugo Bergamo,Vicepresidente della Biennale,1990,47. Mostra Internazionale d'Arte Cinematografica,63,manifestazione,annali_cinema
384894,Ugo Bergamo,Vicepresidente della Biennale,1991,48. Mostra Internazionale d'Arte Cinematografica,64,manifestazione,annali_cinema
384894,Ugo Bergamo,Consiglio Direttivo,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
384894,Ugo Bergamo,Vicepresidente della Biennale,1992,49. Mostra Internazionale d’Arte Cinematografica,65,manifestazione,annali_cinema
384894,Ugo Bergamo,Comitato d'onore,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
384894,Ugo Bergamo,Consiglio Direttivo,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
384894,Ugo Bergamo,Consiglio Direttivo,1993,45. Esposizione Internazionale d'Arte : punti cardinali dell'arte,249,manifestazione,annali_arti_visive
391822,Giosetta Fioroni,Artista,2009,Venezia Salva. Omaggio a Simone Weil (Evento Collaterale),478,event,annali_arti_visive
438100,Victor Valera,Commissione di selezione,1972,Partecipazioni nazionali: Venezuela,5587,section,annali_arti_visive
431203,Quirino Ruggeri,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
214541,Adolf Ziegler,Commissario,1940,Partecipazioni nazionali: Germania,4445,section,annali_arti_visive
214541,Adolf Ziegler,Commissario ordinatore,1942,Partecipazioni nazionali: Germania,4374,section,annali_arti_visive
214541,Adolf Ziegler,(Giuria) Commissione per i Premi ufficiali,1940,22. Esposizione Biennale Internazionale d'Arte,14,manifestazione,annali_arti_visive
214541,Adolf Ziegler,Giuria Internazionale di Premiazione,1942,23. Esposizione Biennale Internazionale d'Arte,17,manifestazione,annali_arti_visive
399751,Josef Brož,Commissario aggiunto,1964,Partecipazioni nazionali: Cecoslovacchia,5359,section,annali_arti_visive
311690,Germano Celant,Commissario,1976,Ambiente/Arte,5648,section,annali_arti_visive
311690,Germano Celant,Commissario,1988,Ambiente Italia,5863,section,annali_arti_visive
311690,Germano Celant,Curatore,1997,Futuro Presente Passato - Arsenale,6223,section,annali_arti_visive
311690,Germano Celant,Curatore,1997,Futuro Presente Passato - Giardini,2451,section,annali_arti_visive
311690,Germano Celant,Curatore,1997,Italia (sezione italiana),2452,section,annali_arti_visive
311690,Germano Celant,Curatore,2001,Partecipazioni nazionali: Brasile,1893,section,annali_arti_visive
311690,Germano Celant,Coordinatore dell'Evento,1997,Anselm Kiefer (Mostra patrocinata),397,event,annali_arti_visive
311690,Germano Celant,Coordinamento scientifico,1997,Venezia - Marghera Fotografia e Trasformazione nella città contemporanea (Mostra patrocinata),407,event,annali_arti_visive
311690,Germano Celant,Coordinamento scientifico,1997,"Dennis Oppenheim ""Venezia Contemporaneo"" (Mostra patrocinata)",401,event,annali_arti_visive
311690,Germano Celant,Coordinamento scientifico,1997,Venezia '50-60 L'Officina del Contemporaneo (Mostra patrocinata),411,event,annali_arti_visive
311690,Germano Celant,Direttore artistico,2005,Francesco Vezzoli: Trilogia della morte (evento nell'ambito)),166,event,annali_arti_visive
311690,Germano Celant,Relatore,2011,"Meetings on Art - Parliamo di noi: Blockbuster o Betablocker: curatore di Biennale, curatore di museo",645,event,annali_arti_visive
311690,Germano Celant,Curatore,1997,47. Esposizione Internazionale d'Arte,247,manifestazione,annali_arti_visive
453950,Angelo Olivieri,Collaboratore,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
496166,Marie Voignier,Relatore,2017,"Tavola Aperta - Bonnie Ora Sherk, Marie Voignier",1354,event,annali_arti_visive
380660,Eduardo Chicharro y Agüera,Commissario,1934,Mostra Internazionale del ritratto del secolo XIX - Spagna - Sale 2-12,4190,section,annali_arti_visive
380660,Eduardo Chicharro y Agüera,Commissario,1934,Partecipazioni nazionali: Spagna,4233,section,annali_arti_visive
415847,Yang Maoyuan,Partecipante,2016,Sharing & Regeneration (Evento Collaterale),1076,event,annali_architettura
404442, Christo,Architetto,2008,"""La città dell'Uomo"". Verso una città eco-sostenibile: a misura d'uomo (evento collaterale)",346,event,annali_architettura
377586,Mario Milizia,Progetto grafico,1990,44. Esposizione Internazionale d'Arte : Dimensione Futuro - L'artista e lo Spazio,244,manifestazione,annali_arti_visive
376690,Franz von Lenbach,Comitato di patrocinio,1899,Sala straniera: Germania,1670,section,annali_arti_visive
376690,Franz von Lenbach,Comitato di Patrocinio,1897,2. Esposizione Internazionale d'Arte della Città di Venezia,213,manifestazione,annali_arti_visive
376690,Franz von Lenbach,Comitato di Patrocinio,1899,3. Esposizione Internazionale d'Arte della Città di Venezia,214,manifestazione,annali_arti_visive
418652,Vanni Cuoghi,Partecipante,2015,"Italia Docet | Laboratorium - Artists, Participants, Testimonials and Activated Spectators (Evento Collaterale)",1096,event,annali_arti_visive
462820,Veselin Staikov,Commissario,1948,Partecipazioni nazionali: Bulgaria,4793,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Ordinatore,1922,Partecipazioni nazionali: Spagna,2121,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario,1924,Partecipazioni nazionali: Spagna,1830,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario ordinatore,1926,Partecipazioni nazionali: Spagna,3995,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario,1928,Partecipazioni nazionali: Spagna,4157,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario,1930,Partecipazioni nazionali: Spagna,4088,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario,1932,Mostra individuale retrospettiva di Giovanni Boldini,4083,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario aggiunto,1940,Partecipazioni nazionali: Spagna,4453,section,annali_arti_visive
381303,Mariano Fortuny y Madrazo,Commissario,1942,Partecipazioni nazionali: Spagna,4431,section,annali_arti_visive
391751,Pablo Uribe,Curatore,2022,Partecipazioni nazionali: Uruguay - Persona,7719,section,annali_arti_visive
452126, Ilya & Emilia Kabakov,Artista,2003,"Ilya/Emilia Kabavok ""Where is our place?"" (Extra 50)",1198,event,annali_arti_visive
452126, Ilya & Emilia Kabakov,Artista,2009,That Obscure Object of Art (Evento Collaterale),474,event,annali_arti_visive
452126, Ilya & Emilia Kabakov,Artista,2013,"Glasstress, White Light / White Heat (Evento Collaterale)",759,event,annali_arti_visive
